application_id,user_id,application_start_date,user_type,employment_status,credit_score_band,device_type,loan_amount_requested,step_reached,application_completed,loan_approved,time_on_application_mins
APP-02100,USR-01824,2023-10-29,abandoned_restart,employed,good,desktop,43000,7,yes,yes,12
APP-02101,USR-00350,2024-02-27,new_user,employed,good,desktop,5000,7,yes,no,20
APP-02102,USR-00881,2023-09-02,new_user,employed,good,mobile,9000,1,no,,1
APP-02103,USR-00449,2023-04-17,new_user,employed,excellent,mobile,5000,5,no,,7
APP-02104,USR-01470,2023-03-29,new_user,employed,good,desktop,11000,7,yes,yes,25
APP-02105,USR-00717,2023-05-09,abandoned_restart,employed,poor,tablet,35000,7,yes,no,26
APP-02106,USR-00263,2023-12-07,abandoned_restart,employed,fair,desktop,27000,7,yes,yes,19
APP-02107,USR-00051,2023-01-04,second_loan,employed,good,mobile,4000,5,no,,8
APP-02108,USR-00547,2023-11-23,new_user,employed,fair,desktop,10000,7,yes,yes,20
APP-02109,USR-01902,2024-02-14,new_user,employed,good,mobile,39000,7,yes,yes,22
APP-02110,USR-01169,2023-11-02,new_user,employed,excellent,mobile,33000,5,no,,38
APP-02111,USR-00083,2023-08-13,new_user,employed,good,desktop,38000,7,yes,no,24
APP-02112,USR-00625,2023-12-14,rejected_reapply,employed,excellent,mobile,8000,5,no,,29
APP-02113,USR-01461,2023-11-17,abandoned_restart,self-employed,fair,desktop,49000,7,yes,no,27
APP-02114,USR-01894,2023-06-30,rejected_reapply,employed,excellent,mobile,24000,4,no,,45
APP-02115,USR-01669,2024-01-21,new_user,employed,good,desktop,39000,5,no,,35
APP-02116,USR-00402,2023-04-18,rejected_reapply,employed,fair,mobile,33000,1,no,,8
APP-02117,USR-00476,2024-06-14,new_user,student,good,mobile,41000,1,no,,5
APP-02118,USR-00518,2024-02-14,rejected_reapply,unemployed,poor,desktop,43000,5,no,,43
APP-02119,USR-00405,2023-10-23,new_user,employed,good,mobile,19000,5,no,,35
APP-02120,USR-00385,2023-06-20,new_user,employed,good,mobile,2000,1,no,,2
APP-02121,USR-00473,2023-11-27,new_user,employed,fair,tablet,11000,5,no,,38
APP-02122,USR-01634,2024-05-07,rejected_reapply,employed,good,mobile,35000,2,no,,8
APP-02123,USR-01485,2023-07-14,new_user,employed,good,tablet,17000,5,no,,33
APP-02124,USR-00689,2023-01-12,new_user,self-employed,fair,mobile,42000,1,no,,6
APP-02125,USR-01241,2023-07-14,rejected_reapply,employed,poor,mobile,3000,5,no,,49
APP-02126,USR-00063,2024-05-04,new_user,unemployed,good,desktop,22000,7,yes,yes,21
APP-02127,USR-00853,2023-07-01,new_user,employed,good,desktop,35000,7,yes,yes,25
APP-02128,USR-01803,2023-11-12,new_user,self-employed,excellent,mobile,21000,1,no,,1
APP-02129,USR-01263,2023-01-30,new_user,self-employed,excellent,mobile,25000,2,no,,9
APP-02130,USR-00224,2023-04-06,rejected_reapply,employed,good,desktop,39000,5,no,,44
APP-02131,USR-00374,2024-01-16,abandoned_restart,employed,good,mobile,2000,1,no,,5
APP-02132,USR-01825,2024-03-19,new_user,employed,good,mobile,1000,3,no,,17
APP-02133,USR-00654,2023-10-25,second_loan,employed,good,mobile,7000,7,yes,yes,23
APP-02134,USR-01029,2023-12-27,new_user,employed,fair,mobile,20000,5,no,,52
APP-02135,USR-00877,2024-01-09,new_user,employed,fair,mobile,43000,0,no,,5
APP-02136,USR-00798,2023-10-30,new_user,employed,good,mobile,6000,5,no,,34
APP-02137,USR-00010,2024-02-25,new_user,unemployed,poor,mobile,36000,3,no,,7
APP-02138,USR-00662,2023-09-03,new_user,employed,good,mobile,21000,3,no,,17
APP-02139,USR-01839,2023-08-25,rejected_reapply,student,excellent,mobile,46000,4,no,,5
APP-02140,USR-00709,2024-06-17,abandoned_restart,employed,fair,desktop,35000,4,no,,43
APP-02141,USR-00256,2023-07-04,new_user,self-employed,good,mobile,36000,2,no,,16
APP-02142,USR-01618,2024-04-12,new_user,employed,excellent,desktop,8000,5,no,,21
APP-02143,USR-00390,2023-12-29,abandoned_restart,employed,good,desktop,50000,7,yes,no,19
APP-02144,USR-01582,2023-10-10,rejected_reapply,unemployed,fair,mobile,4000,7,yes,no,26
APP-02145,USR-00925,2023-12-02,rejected_reapply,employed,fair,desktop,43000,7,yes,yes,26
APP-02146,USR-00231,2023-06-11,new_user,self-employed,good,mobile,16000,5,no,,35
APP-02147,USR-00002,2023-06-09,abandoned_restart,employed,good,desktop,3000,1,no,,5
APP-02148,USR-01225,2024-04-18,new_user,employed,fair,tablet,7000,7,yes,yes,19
APP-02149,USR-00344,2023-11-18,new_user,employed,fair,mobile,2000,1,no,,6
APP-02150,USR-00740,2023-01-12,new_user,self-employed,excellent,desktop,1000,0,no,,1
APP-02151,USR-00041,2024-02-28,new_user,employed,good,mobile,1000,2,no,,8
APP-02152,USR-00869,2023-03-14,new_user,self-employed,excellent,mobile,38000,0,no,,7
APP-02153,USR-00540,2023-07-20,new_user,unemployed,good,desktop,7000,7,yes,yes,15
APP-02154,USR-00288,2024-06-05,new_user,employed,excellent,mobile,24000,1,no,,8
APP-02155,USR-01372,2024-05-19,abandoned_restart,employed,fair,mobile,5000,3,no,,12
APP-02156,USR-01146,2023-02-08,new_user,self-employed,good,mobile,21000,5,no,,29
APP-02157,USR-01032,2023-03-01,new_user,employed,poor,desktop,28000,5,no,,13
APP-02158,USR-00373,2023-11-17,new_user,employed,good,mobile,18000,0,no,,13
APP-02159,USR-00668,2024-03-10,second_loan,employed,good,tablet,24000,5,no,,28
APP-02160,USR-00358,2024-02-12,new_user,employed,fair,mobile,32000,5,no,,21
APP-02161,USR-00968,2024-01-21,new_user,employed,excellent,mobile,45000,5,no,,44
APP-02162,USR-01354,2023-03-19,new_user,employed,excellent,desktop,33000,1,no,,1
APP-02163,USR-01036,2023-07-13,rejected_reapply,self-employed,poor,mobile,10000,7,yes,yes,33
APP-02164,USR-00471,2023-10-12,second_loan,employed,good,desktop,9000,3,no,,14
APP-02165,USR-01397,2024-06-10,new_user,employed,fair,mobile,49000,5,no,,47
APP-02166,USR-01167,2024-06-07,new_user,student,good,mobile,33000,5,no,,43
APP-02167,USR-01550,2023-06-05,rejected_reapply,self-employed,excellent,mobile,33000,2,no,,10
APP-02168,USR-01257,2023-12-06,new_user,self-employed,fair,tablet,7000,1,no,,8
APP-02169,USR-00225,2023-05-05,abandoned_restart,employed,excellent,mobile,4000,7,yes,yes,29
APP-02170,USR-01556,2023-10-07,new_user,self-employed,fair,desktop,28000,2,no,,21
APP-02171,USR-01683,2023-05-08,new_user,employed,good,mobile,23000,1,no,,9
APP-02172,USR-01251,2023-11-10,new_user,employed,good,mobile,32000,5,no,,30
APP-02173,USR-01700,2023-11-28,new_user,employed,fair,mobile,44000,5,no,,42
APP-02174,USR-01253,2023-05-30,abandoned_restart,employed,fair,tablet,16000,1,no,,6
APP-02175,USR-00203,2024-03-29,rejected_reapply,self-employed,excellent,desktop,46000,5,no,,20
APP-02176,USR-00080,2023-02-05,new_user,employed,good,desktop,10000,7,yes,yes,26
APP-02177,USR-01173,2024-02-24,rejected_reapply,self-employed,fair,mobile,14000,1,no,,3
APP-02178,USR-00815,2023-01-22,new_user,self-employed,good,mobile,39000,6,no,,8
APP-02179,USR-01853,2023-07-25,new_user,employed,poor,mobile,36000,1,no,,1
APP-02180,USR-00685,2023-12-22,new_user,employed,fair,tablet,34000,2,no,,12
APP-02181,USR-00318,2024-03-15,rejected_reapply,employed,good,mobile,24000,7,yes,no,10
APP-02182,USR-00134,2023-04-06,abandoned_restart,employed,poor,mobile,18000,2,no,,13
APP-02183,USR-01141,2023-06-13,abandoned_restart,employed,excellent,mobile,16000,4,no,,3
APP-02184,USR-00934,2023-05-28,rejected_reapply,student,good,mobile,41000,5,no,,8
APP-02185,USR-00929,2024-06-13,abandoned_restart,employed,excellent,mobile,37000,0,no,,6
APP-02186,USR-00824,2023-10-21,second_loan,employed,good,desktop,41000,1,no,,6
APP-02187,USR-01532,2023-07-14,abandoned_restart,unemployed,excellent,mobile,25000,5,no,,4
APP-02188,USR-01215,2024-04-24,rejected_reapply,employed,good,desktop,8000,6,no,,38
APP-02189,USR-00505,2023-05-03,new_user,self-employed,good,desktop,24000,5,no,,3
APP-02190,USR-00190,2024-02-04,new_user,employed,excellent,mobile,20000,5,no,,44
APP-02191,USR-00566,2024-03-27,new_user,employed,good,mobile,48000,5,no,,5
APP-02192,USR-00475,2023-04-14,new_user,employed,poor,mobile,30000,2,no,,9
APP-02193,USR-01385,2024-04-06,new_user,employed,good,tablet,20000,7,yes,yes,12
APP-02194,USR-00895,2024-01-31,new_user,employed,excellent,mobile,18000,5,no,,46
APP-02195,USR-00829,2023-12-03,abandoned_restart,self-employed,good,mobile,4000,1,no,,6
APP-02196,USR-00456,2023-05-22,new_user,employed,good,mobile,48000,7,yes,yes,18
APP-02197,USR-01684,2023-11-13,new_user,unemployed,good,mobile,36000,5,no,,3
APP-02198,USR-00106,2024-06-10,new_user,employed,excellent,mobile,6000,3,no,,8
APP-02199,USR-00054,2024-02-05,second_loan,employed,poor,mobile,3000,3,no,,7
APP-02200,USR-00639,2023-11-06,new_user,employed,good,desktop,18000,1,no,,7
APP-02201,USR-00653,2024-05-09,new_user,unemployed,fair,desktop,47000,7,yes,no,18
APP-02202,USR-00173,2023-04-19,abandoned_restart,employed,good,mobile,40000,3,no,,20
APP-02203,USR-00039,2024-01-07,abandoned_restart,employed,good,mobile,18000,5,no,,3
APP-02204,USR-01882,2023-07-25,new_user,unemployed,fair,desktop,23000,7,yes,yes,27
APP-02205,USR-00714,2023-02-12,new_user,employed,fair,mobile,35000,4,no,,41
APP-02206,USR-00091,2023-09-02,new_user,unemployed,good,desktop,6000,5,no,,31
APP-02207,USR-01206,2023-10-14,second_loan,employed,poor,mobile,26000,4,no,,5
APP-02208,USR-01811,2023-12-21,new_user,self-employed,fair,desktop,21000,7,yes,no,23
APP-02209,USR-01828,2024-04-20,new_user,unemployed,excellent,mobile,24000,1,no,,10
APP-02210,USR-01156,2023-03-24,new_user,self-employed,fair,mobile,15000,2,no,,23
APP-02211,USR-01325,2023-04-20,new_user,employed,good,desktop,27000,7,yes,yes,14
APP-02212,USR-00217,2023-07-09,abandoned_restart,employed,excellent,mobile,32000,1,no,,9
APP-02213,USR-00511,2023-09-08,new_user,unemployed,fair,mobile,12000,5,no,,22
APP-02214,USR-01681,2023-10-18,new_user,employed,fair,mobile,5000,4,no,,38
APP-02215,USR-00500,2023-07-20,new_user,employed,good,desktop,7000,7,yes,no,19
APP-02216,USR-00220,2023-11-22,new_user,self-employed,good,mobile,22000,1,no,,10
APP-02217,USR-01857,2024-05-25,new_user,employed,excellent,desktop,27000,5,no,,4
APP-02218,USR-01389,2024-02-13,rejected_reapply,employed,excellent,mobile,15000,5,no,,3
APP-02219,USR-01520,2024-05-22,abandoned_restart,employed,good,mobile,39000,0,no,,4
APP-02220,USR-01446,2023-03-13,rejected_reapply,employed,fair,desktop,45000,5,no,,29
APP-02221,USR-00243,2023-09-04,rejected_reapply,employed,poor,mobile,35000,2,no,,15
APP-02222,USR-01541,2023-12-10,abandoned_restart,self-employed,fair,mobile,26000,1,no,,1
APP-02223,USR-01218,2023-02-23,new_user,employed,poor,mobile,23000,4,no,,4
APP-02224,USR-01417,2024-06-11,abandoned_restart,self-employed,good,mobile,13000,1,no,,8
APP-02225,USR-00681,2024-06-15,rejected_reapply,unemployed,good,desktop,26000,7,yes,yes,16
APP-02226,USR-00393,2023-07-12,abandoned_restart,self-employed,poor,mobile,3000,5,no,,4
APP-02227,USR-01677,2023-02-27,new_user,employed,excellent,mobile,29000,5,no,,3
APP-02228,USR-01198,2024-03-12,new_user,self-employed,fair,mobile,2000,5,no,,43
APP-02229,USR-01543,2023-04-21,rejected_reapply,employed,good,mobile,28000,1,no,,2
APP-02230,USR-00954,2023-05-09,abandoned_restart,employed,good,mobile,23000,5,no,,4
APP-02231,USR-00751,2023-11-22,second_loan,self-employed,good,tablet,36000,5,no,,27
APP-02232,USR-00235,2023-01-08,new_user,employed,good,desktop,49000,2,no,,14
APP-02233,USR-00733,2023-01-29,new_user,unemployed,poor,mobile,6000,2,no,,10
APP-02234,USR-01239,2023-04-22,new_user,employed,good,mobile,11000,2,no,,21
APP-02235,USR-01157,2023-05-11,abandoned_restart,self-employed,good,tablet,38000,5,no,,33
APP-02236,USR-00636,2023-07-07,new_user,employed,excellent,mobile,34000,7,yes,yes,21
APP-02237,USR-01210,2024-04-19,new_user,unemployed,good,mobile,17000,5,no,,31
APP-02238,USR-01066,2023-12-30,second_loan,employed,good,desktop,3000,7,yes,no,31
APP-02239,USR-00609,2023-07-23,new_user,employed,good,mobile,44000,0,no,,5
APP-02240,USR-01063,2023-07-31,rejected_reapply,employed,excellent,mobile,46000,5,no,,10
APP-02241,USR-01168,2023-10-03,new_user,employed,fair,tablet,34000,7,yes,no,20
APP-02242,USR-01493,2023-03-14,rejected_reapply,employed,good,desktop,22000,7,yes,yes,11
APP-02243,USR-00192,2023-08-31,new_user,employed,good,mobile,29000,1,no,,5
APP-02244,USR-00885,2023-04-12,rejected_reapply,employed,good,mobile,29000,5,no,,4
APP-02245,USR-00144,2023-06-20,rejected_reapply,employed,poor,mobile,5000,4,no,,13
APP-02246,USR-01391,2023-07-07,new_user,employed,good,desktop,10000,7,yes,yes,27
APP-02247,USR-00851,2024-03-16,new_user,self-employed,fair,mobile,10000,1,no,,6
APP-02248,USR-00718,2023-03-27,new_user,self-employed,good,mobile,9000,5,no,,9
APP-02249,USR-01820,2024-04-20,abandoned_restart,self-employed,good,tablet,21000,1,no,,7
APP-02250,USR-00265,2023-02-21,rejected_reapply,self-employed,excellent,mobile,13000,0,no,,1
APP-02251,USR-00076,2023-04-21,new_user,employed,good,mobile,10000,0,no,,1
APP-02252,USR-00396,2023-02-12,abandoned_restart,employed,fair,mobile,38000,1,no,,3
APP-02253,USR-00575,2023-07-30,new_user,employed,fair,mobile,11000,4,no,,31
APP-02254,USR-00135,2023-07-19,rejected_reapply,self-employed,excellent,mobile,4000,7,yes,yes,17
APP-02255,USR-00699,2023-01-26,second_loan,student,fair,tablet,46000,4,no,,7
APP-02256,USR-00397,2023-10-26,new_user,employed,good,desktop,31000,7,yes,yes,20
APP-02257,USR-01366,2023-03-18,new_user,employed,fair,mobile,49000,5,no,,37
APP-02258,USR-00161,2023-05-17,new_user,employed,good,mobile,34000,5,no,,50
APP-02259,USR-01904,2023-01-20,new_user,employed,good,mobile,42000,5,no,,37
APP-02260,USR-00596,2024-03-15,new_user,employed,fair,mobile,35000,5,no,,20
APP-02261,USR-00684,2023-07-30,new_user,employed,fair,mobile,39000,2,no,,11
APP-02262,USR-01297,2024-03-10,new_user,unemployed,excellent,tablet,39000,7,yes,yes,22
APP-02263,USR-01822,2023-07-26,new_user,employed,good,mobile,33000,7,yes,yes,16
APP-02264,USR-00873,2024-03-14,new_user,unemployed,good,mobile,8000,1,no,,1
APP-02265,USR-01549,2023-02-11,new_user,self-employed,excellent,mobile,32000,1,no,,5
APP-02266,USR-00037,2024-02-15,new_user,self-employed,excellent,mobile,33000,1,no,,5
APP-02267,USR-00408,2024-06-06,abandoned_restart,self-employed,fair,mobile,8000,5,no,,8
APP-02268,USR-00416,2024-03-02,abandoned_restart,self-employed,excellent,mobile,46000,5,no,,3
APP-02269,USR-00692,2023-10-02,new_user,self-employed,poor,mobile,14000,4,no,,50
APP-02270,USR-00978,2024-03-23,new_user,self-employed,fair,desktop,34000,2,no,,11
APP-02271,USR-01572,2024-01-04,abandoned_restart,employed,excellent,mobile,8000,5,no,,39
APP-02272,USR-01123,2023-08-08,second_loan,student,fair,mobile,42000,1,no,,6
APP-02273,USR-00438,2023-08-20,new_user,self-employed,fair,mobile,7000,1,no,,10
APP-02274,USR-01893,2023-11-24,new_user,self-employed,fair,desktop,13000,4,no,,47
APP-02275,USR-00676,2024-03-18,new_user,unemployed,good,mobile,21000,5,no,,29
APP-02276,USR-00729,2023-02-21,new_user,employed,good,mobile,47000,2,no,,9
APP-02277,USR-00413,2024-01-11,new_user,employed,good,mobile,32000,7,yes,no,21
APP-02278,USR-01517,2023-09-20,new_user,employed,excellent,desktop,11000,7,yes,yes,19
APP-02279,USR-01650,2023-09-24,abandoned_restart,employed,good,mobile,14000,5,no,,38
APP-02280,USR-00826,2023-12-25,new_user,self-employed,fair,mobile,11000,0,no,,2
APP-02281,USR-00617,2023-11-13,new_user,employed,excellent,mobile,2000,5,no,,40
APP-02282,USR-00115,2023-11-20,new_user,employed,fair,mobile,34000,1,no,,8
APP-02283,USR-00418,2024-02-25,new_user,employed,poor,mobile,44000,5,no,,6
APP-02284,USR-01626,2023-02-15,new_user,employed,poor,mobile,47000,5,no,,7
APP-02285,USR-00776,2023-09-26,new_user,self-employed,good,desktop,17000,1,no,,5
APP-02286,USR-00090,2024-01-16,rejected_reapply,self-employed,poor,desktop,14000,5,no,,8
APP-02287,USR-00646,2023-04-28,new_user,employed,poor,mobile,25000,4,no,,30
APP-02288,USR-00754,2023-04-26,abandoned_restart,employed,fair,mobile,48000,2,no,,13
APP-02289,USR-01631,2023-09-17,rejected_reapply,employed,fair,mobile,27000,5,no,,42
APP-02290,USR-00012,2023-03-16,new_user,employed,good,mobile,8000,5,no,,41
APP-02291,USR-00285,2024-04-24,new_user,employed,excellent,desktop,17000,2,no,,9
APP-02292,USR-01067,2023-11-01,new_user,student,good,tablet,5000,1,no,,10
APP-02293,USR-01192,2023-01-07,rejected_reapply,employed,fair,mobile,12000,5,no,,9
APP-02294,USR-01441,2024-01-01,rejected_reapply,employed,fair,mobile,38000,5,no,,6
APP-02295,USR-01292,2024-06-06,abandoned_restart,employed,excellent,mobile,18000,5,no,,4
APP-02296,USR-01637,2023-12-14,new_user,self-employed,poor,desktop,26000,7,yes,no,23
APP-02297,USR-00957,2024-03-13,abandoned_restart,self-employed,excellent,desktop,31000,7,yes,yes,18
APP-02298,USR-01569,2023-08-03,new_user,self-employed,fair,desktop,37000,4,no,,11
APP-02299,USR-00657,2024-03-04,new_user,employed,excellent,desktop,6000,1,no,,6
APP-02300,USR-01688,2024-05-12,new_user,unemployed,fair,mobile,41000,5,no,,10
APP-02301,USR-00852,2024-06-23,new_user,employed,good,desktop,15000,2,no,,8
APP-02302,USR-00104,2024-01-02,abandoned_restart,employed,good,desktop,42000,5,no,,3
APP-02303,USR-00896,2023-11-09,new_user,employed,good,mobile,49000,7,yes,no,42
APP-02304,USR-00497,2024-06-21,new_user,employed,fair,mobile,26000,5,no,,6
APP-02305,USR-01783,2023-02-23,new_user,unemployed,good,desktop,12000,7,yes,yes,22
APP-02306,USR-00336,2024-06-24,rejected_reapply,unemployed,good,mobile,41000,5,no,,3
APP-02307,USR-00516,2024-04-11,abandoned_restart,employed,poor,desktop,47000,4,no,,22
APP-02308,USR-01349,2023-06-13,new_user,unemployed,poor,desktop,14000,0,no,,7
APP-02309,USR-01016,2023-11-30,new_user,self-employed,good,desktop,1000,5,no,,7
APP-02310,USR-01632,2023-12-14,new_user,unemployed,poor,desktop,17000,7,yes,no,17
APP-02311,USR-01782,2023-09-30,rejected_reapply,employed,good,mobile,33000,5,no,,41
APP-02312,USR-01786,2024-02-18,new_user,employed,fair,desktop,29000,5,no,,38
APP-02313,USR-00171,2024-05-14,new_user,employed,good,mobile,45000,5,no,,34
APP-02314,USR-00357,2023-04-03,new_user,self-employed,fair,mobile,31000,5,no,,5
APP-02315,USR-01758,2023-03-20,new_user,employed,good,mobile,8000,5,no,,49
APP-02316,USR-01313,2023-08-05,rejected_reapply,employed,poor,mobile,30000,5,no,,24
APP-02317,USR-01636,2023-12-24,new_user,employed,poor,mobile,13000,2,no,,14
APP-02318,USR-00551,2024-05-21,new_user,employed,poor,tablet,16000,5,no,,6
APP-02319,USR-00349,2023-06-30,new_user,self-employed,excellent,mobile,2000,5,no,,47
APP-02320,USR-01228,2023-09-03,new_user,unemployed,poor,mobile,45000,1,no,,8
APP-02321,USR-00453,2023-09-01,rejected_reapply,self-employed,good,mobile,18000,2,no,,6
APP-02322,USR-00958,2024-05-20,new_user,unemployed,poor,mobile,35000,7,yes,yes,16
APP-02323,USR-01774,2024-02-26,rejected_reapply,employed,poor,desktop,45000,4,no,,44
APP-02324,USR-00684,2023-11-16,abandoned_restart,employed,good,mobile,19000,5,no,,35
APP-02325,USR-01009,2023-03-28,new_user,employed,good,desktop,13000,7,yes,yes,14
APP-02326,USR-01093,2023-08-05,new_user,employed,excellent,desktop,4000,5,no,,30
APP-02327,USR-01244,2024-05-04,new_user,employed,excellent,mobile,19000,5,no,,4
APP-02328,USR-00997,2024-06-02,abandoned_restart,self-employed,good,desktop,50000,1,no,,5
APP-02329,USR-01680,2023-10-05,new_user,employed,good,mobile,25000,5,no,,6
APP-02330,USR-00154,2023-06-18,new_user,self-employed,good,mobile,38000,1,no,,3
APP-02331,USR-00176,2023-11-26,new_user,employed,fair,desktop,31000,5,no,,20
APP-02332,USR-00581,2024-03-16,abandoned_restart,employed,excellent,desktop,36000,7,yes,yes,13
APP-02333,USR-01471,2024-01-26,new_user,employed,good,mobile,4000,5,no,,11
APP-02334,USR-00704,2024-05-10,new_user,employed,good,mobile,39000,0,no,,7
APP-02335,USR-01213,2024-01-16,new_user,employed,fair,mobile,7000,5,no,,9
APP-02336,USR-00897,2023-11-02,new_user,employed,poor,mobile,16000,5,no,,10
APP-02337,USR-00488,2024-05-27,rejected_reapply,employed,excellent,tablet,48000,5,no,,54
APP-02338,USR-00560,2023-07-07,new_user,employed,fair,mobile,5000,5,no,,28
APP-02339,USR-01142,2024-05-30,rejected_reapply,employed,good,mobile,47000,5,no,,7
APP-02340,USR-01120,2024-03-02,abandoned_restart,self-employed,poor,desktop,23000,7,yes,no,30
APP-02341,USR-00513,2024-05-16,new_user,self-employed,excellent,mobile,36000,5,no,,41
APP-02342,USR-00634,2023-09-17,abandoned_restart,employed,poor,mobile,32000,5,no,,31
APP-02343,USR-01082,2024-05-27,new_user,self-employed,excellent,tablet,24000,5,no,,21
APP-02344,USR-01665,2023-03-12,new_user,self-employed,poor,desktop,25000,1,no,,8
